Brand,Model,Full_Name,Category,Fuel_Type,Price_INR,Engine_CC,Power_BHP,Torque_NM,Mileage_KMPL,Top_Speed_KMPH,Gears,Weight_KG,ABS_Type,Cooling_System,Cylinder_Type,Color,Launch_Year,State,City,Rating,No_of_Reviews,Is_Price_Outlier,Price_Category,Power_to_Weight,Torque_to_Weight
Yamaha,Saluto 125,Yamaha Saluto 125,Commuter Bike,Petrol,72100,125,8.32,10.35,53.1,89.0,5,113,CBS,Air Cooled,Single,Pearl White,2024,Kerala,Kannur,3.2,7636,False,Budget (<80K),0.074,0.092
Yamaha,Saluto 125,Yamaha Saluto 125,Commuter Bike,Petrol,72500,125,8.08,10.37,64.5,87.0,5,115,CBS,Air Cooled,Single,White,2021,Gujarat,Ahmedabad,4.2,3308,False,Budget (<80K),0.07,0.09
Yamaha,Saluto 125,Yamaha Saluto 125,Commuter Bike,Petrol,68300,125,8.19,10.48,60.0,94.0,5,112,CBS,Air Cooled,Single,Orange,2021,Rajasthan,Kota,3.9,5936,False,Budget (<80K),0.073,0.094
Hero,Xtreme 160R,Hero Xtreme 160R,Sports Bike,Petrol,124500,163,15.21,13.87,41.5,137.0,5,144,Single Channel ABS,Air Cooled,Single,Grey,2023,Telangana,Hyderabad,4.4,4003,False,Mid-Range (80K-1.5L),0.106,0.096
Hero,Xtreme 160R,Hero Xtreme 160R,Sports Bike,Petrol,120500,163,14.98,13.73,48.5,124.0,5,144,Single Channel ABS,Air Cooled,Single,Pearl White,2024,Maharashtra,Nagpur,4.1,5490,False,Mid-Range (80K-1.5L),0.104,0.095
Hero,Xtreme 160R,Hero Xtreme 160R,Sports Bike,Petrol,119000,163,15.12,13.88,40.8,137.0,5,145,Single Channel ABS,Air Cooled,Single,Grey,2022,Tamil Nadu,Coimbatore,3.8,88,False,Mid-Range (80K-1.5L),0.104,0.096
Hero,Xtreme 160R,Hero Xtreme 160R,Sports Bike,Petrol,122000,163,15.08,13.9,40.3,126.0,5,148,Single Channel ABS,Air Cooled,Single,Black,2023,West Bengal,Durgapur,4.8,371,False,Mid-Range (80K-1.5L),0.102,0.094
Hero,Xtreme 160R,Hero Xtreme 160R,Sports Bike,Petrol,121300,163,14.99,14.14,45.2,130.0,5,146,Single Channel ABS,Air Cooled,Single,Grey,2020,Rajasthan,Kota,3.9,7940,False,Mid-Range (80K-1.5L),0.103,0.097
Hero,Xtreme 160R,Hero Xtreme 160R,Sports Bike,Petrol,117900,163,15.04,13.8,42.7,126.0,5,145,Single Channel ABS,Air Cooled,Single,Green,2024,Maharashtra,Pune,3.9,669,False,Mid-Range (80K-1.5L),0.104,0.095
Hero,Xtreme 160R,Hero Xtreme 160R,Sports Bike,Petrol,117800,163,15.01,14.09,47.0,130.0,5,145,Single Channel ABS,Air Cooled,Single,Yellow,2024,West Bengal,Kolkata,3.5,6383,False,Mid-Range (80K-1.5L),0.104,0.097
Hero,Xtreme 160R,Hero Xtreme 160R,Sports Bike,Petrol,119400,163,15.32,13.63,48.2,129.0,5,147,Single Channel ABS,Air Cooled,Single,Blue,2021,Karnataka,Hubballi,4.3,6252,False,Mid-Range (80K-1.5L),0.104,0.093
Hero,Xpulse 200,Hero Xpulse 200,Sports Bike,Petrol,149300,199,18.15,17.67,33.0,130.0,5,152,Single Channel ABS,Air Cooled,Single,Pearl White,2024,Kerala,Thrissur,4.4,5141,False,Mid-Range (80K-1.5L),0.119,0.116
Hero,Xpulse 200,Hero Xpulse 200,Sports Bike,Petrol,146200,199,17.92,17.23,31.1,129.0,5,154,Single Channel ABS,Air Cooled,Single,Grey,2024,West Bengal,Durgapur,3.3,4181,False,Mid-Range (80K-1.5L),0.116,0.112
Hero,Xpulse 200,Hero Xpulse 200,Sports Bike,Petrol,141800,199,18.36,17.52,37.1,130.0,5,156,Single Channel ABS,Air Cooled,Single,Matte Black,2024,Maharashtra,Aurangabad,3.9,4779,False,Mid-Range (80K-1.5L),0.118,0.112
Hero,Xpulse 200,Hero Xpulse 200,Sports Bike,Petrol,148200,199,18.26,17.53,56.9,132.0,5,152,Single Channel ABS,Air Cooled,Single,Silver,2024,Gujarat,Gandhinagar,3.5,531,False,Mid-Range (80K-1.5L),0.12,0.115
Hero,Xpulse 200,Hero Xpulse 200,Sports Bike,Petrol,146600,199,18.33,16.97,33.4,129.0,5,155,Single Channel ABS,Air Cooled,Single,Blue,2023,Karnataka,Bengaluru,5.0,4318,False,Mid-Range (80K-1.5L),0.118,0.109
Hero,Xpulse 200,Hero Xpulse 200,Sports Bike,Petrol,145500,199,18.36,17.16,32.6,133.0,5,156,Single Channel ABS,Air Cooled,Single,Red,2022,Gujarat,Gandhinagar,3.3,799,False,Mid-Range (80K-1.5L),0.118,0.11
Hero,Xpulse 200,Hero Xpulse 200,Sports Bike,Petrol,150600,199,18.74,17.44,33.5,131.0,5,152,Single Channel ABS,Air Cooled,Single,Matte Black,2021,Gujarat,Ahmedabad,4.9,2566,False,Premium (1.5L-3L),0.123,0.115
Hero,Xpulse 200,Hero Xpulse 200,Sports Bike,Petrol,144400,199,18.24,17.14,33.3,128.0,5,153,Single Channel ABS,Air Cooled,Single,White,2024,Rajasthan,Udaipur,3.4,5517,False,Mid-Range (80K-1.5L),0.119,0.112
Hero,Xpulse 200,Hero Xpulse 200,Sports Bike,Petrol,144800,199,18.62,16.92,36.2,133.0,5,156,Single Channel ABS,Air Cooled,Single,Blue,2021,Uttar Pradesh,Kanpur,3.5,2448,False,Mid-Range (80K-1.5L),0.119,0.108
Hero,Xpulse 200,Hero Xpulse 200,Sports Bike,Petrol,141400,199,18.01,17.43,35.2,128.0,5,155,Single Channel ABS,Air Cooled,Single,White,2024,Gujarat,Gandhinagar,3.9,1354,False,Mid-Range (80K-1.5L),0.116,0.112
Honda,Hornet 2.0,Honda Hornet 2.0,Sports Bike,Petrol,136900,184,17.42,15.81,37.1,145.0,6,142,Dual Channel ABS,Air Cooled,Single,Silver,2024,West Bengal,Howrah,3.7,6157,False,Mid-Range (80K-1.5L),0.123,0.111
Honda,Hornet 2.0,Honda Hornet 2.0,Sports Bike,Petrol,142800,184,17.41,16.24,39.2,142.0,6,140,Dual Channel ABS,Air Cooled,Single,Pearl White,2024,Tamil Nadu,Madurai,5.0,3807,False,Mid-Range (80K-1.5L),0.124,0.116
Honda,Hornet 2.0,Honda Hornet 2.0,Sports Bike,Petrol,141800,184,17.06,16.37,40.9,143.0,6,139,Dual Channel ABS,Air Cooled,Single,Grey,2020,Kerala,Thiruvananthapuram,4.4,7185,False,Mid-Range (80K-1.5L),0.123,0.118
Honda,Hornet 2.0,Honda Hornet 2.0,Sports Bike,Petrol,135400,184,16.82,16.35,41.7,141.0,6,139,Dual Channel ABS,Air Cooled,Single,Silver,2024,Karnataka,Hubballi,3.5,3608,False,Mid-Range (80K-1.5L),0.121,0.118
Honda,Hornet 2.0,Honda Hornet 2.0,Sports Bike,Petrol,137000,184,17.07,15.64,42.6,145.0,6,141,Dual Channel ABS,Air Cooled,Single,Orange,2021,Rajasthan,Ajmer,3.9,693,False,Mid-Range (80K-1.5L),0.121,0.111
Honda,Hornet 2.0,Honda Hornet 2.0,Sports Bike,Petrol,141500,184,17.4,15.99,40.1,139.0,6,139,Dual Channel ABS,Air Cooled,Single,Grey,2023,Karnataka,Bengaluru,4.5,1161,False,Mid-Range (80K-1.5L),0.125,0.115
Honda,Hornet 2.0,Honda Hornet 2.0,Sports Bike,Petrol,135100,184,17.41,15.81,36.2,140.0,6,142,Dual Channel ABS,Air Cooled,Single,Racing Red,2024,Karnataka,Belagavi,4.1,935,False,Mid-Range (80K-1.5L),0.123,0.111
Honda,CB300R,Honda CB300R,Sports Bike,Petrol,294800,293,30.92,27.51,32.8,142.0,6,148,Dual Channel ABS,Liquid Cooled,Single,Black,2023,Uttar Pradesh,Lucknow,4.3,159,False,Premium (1.5L-3L),0.209,0.186
Honda,CB300R,Honda CB300R,Sports Bike,Petrol,275000,293,30.08,28.06,28.6,144.0,6,149,Dual Channel ABS,Liquid Cooled,Single,Matte Black,2023,Gujarat,Surat,3.5,5499,False,Premium (1.5L-3L),0.202,0.188
Honda,CB300R,Honda CB300R,Sports Bike,Petrol,287700,293,30.93,28.06,29.8,140.0,6,147,Dual Channel ABS,Liquid Cooled,Single,Red,2023,Punjab,Patiala,,381,False,Premium (1.5L-3L),0.21,0.191
Honda,CB300R,Honda CB300R,Sports Bike,Petrol,294700,293,31.11,26.9,53.05,142.0,6,146,Dual Channel ABS,Liquid Cooled,Single,Racing Red,2020,Gujarat,Surat,4.6,6047,False,Premium (1.5L-3L),0.213,0.184
Honda,CB300R,Honda CB300R,Sports Bike,Petrol,295800,293,30.15,27.7,34.2,140.0,6,147,Dual Channel ABS,Liquid Cooled,Single,Racing Red,2023,West Bengal,Siliguri,4.3,6672,False,Premium (1.5L-3L),0.205,0.188
Honda,CB300R,Honda CB300R,Sports Bike,Petrol,280000,293,30.78,27.06,33.0,141.0,6,147,Dual Channel ABS,Liquid Cooled,Single,Orange,2022,Tamil Nadu,Chennai,4.1,6704,False,Premium (1.5L-3L),0.209,0.184
Honda,CB300R,Honda CB300R,Sports Bike,Petrol,283900,293,31.32,27.74,33.9,143.0,6,147,Dual Channel ABS,Liquid Cooled,Single,Grey,2020,Telangana,Karimnagar,4.6,3604,False,Premium (1.5L-3L),0.213,0.189
Honda,CB300R,Honda CB300R,Sports Bike,Petrol,299300,293,31.07,26.82,32.0,137.0,6,146,Dual Channel ABS,Liquid Cooled,Single,Orange,2024,Uttar Pradesh,Varanasi,3.7,701,False,Premium (1.5L-3L),0.213,0.184
Honda,CB300R,Honda CB300R,Sports Bike,Petrol,288600,293,30.63,27.7,29.2,143.0,6,147,Dual Channel ABS,Liquid Cooled,Single,Black,2022,Gujarat,Ahmedabad,4.4,2535,False,Premium (1.5L-3L),0.208,0.188
Honda,CB300R,Honda CB300R,Sports Bike,Petrol,286200,293,31.41,26.82,32.2,142.0,6,149,Dual Channel ABS,Liquid Cooled,Single,Matte Black,2023,Madhya Pradesh,Gwalior,3.7,6508,False,Premium (1.5L-3L),0.211,0.18
Honda,CB300R,Honda CB300R,Sports Bike,Petrol,295000,293,31.15,26.76,28.6,146.0,6,147,Dual Channel ABS,Liquid Cooled,Single,Red,2021,West Bengal,Howrah,4.7,5579,False,Premium (1.5L-3L),0.212,0.182
Honda,CB300R,Honda CB300R,Sports Bike,Petrol,284100,293,30.52,27.33,28.7,141.0,6,149,Dual Channel ABS,Liquid Cooled,Single,Matte Black,2021,Kerala,Kochi,4.4,7797,False,Premium (1.5L-3L),0.205,0.183
Bajaj,Pulsar 150,Bajaj Pulsar 150,Sports Bike,Petrol,110200,149,13.93,13.36,49.6,124.0,5,143,CBS,Air Cooled,Single,Blue,2020,West Bengal,Durgapur,3.2,1549,False,Mid-Range (80K-1.5L),0.097,0.093
Bajaj,Pulsar 150,Bajaj Pulsar 150,Sports Bike,Petrol,114200,149,14.18,13.4,53.0,125.0,5,141,CBS,Air Cooled,Single,Grey,2023,Tamil Nadu,Trichy,3.6,1136,False,Mid-Range (80K-1.5L),0.101,0.095
Bajaj,Pulsar 150,Bajaj Pulsar 150,Sports Bike,Petrol,115500,149,14.2,13.67,51.1,127.0,5,142,CBS,Air Cooled,Single,Racing Red,2020,Gujarat,Vadodara,4.2,2403,False,Mid-Range (80K-1.5L),0.1,0.096
Bajaj,Pulsar 150,Bajaj Pulsar 150,Sports Bike,Petrol,115300,149,14.13,13.11,49.5,124.0,5,144,CBS,Air Cooled,Single,Black,2021,Punjab,Ludhiana,4.6,1964,False,Mid-Range (80K-1.5L),0.098,0.091
Bajaj,Pulsar 150,Bajaj Pulsar 150,Sports Bike,Petrol,115400,149,14.28,13.58,49.3,128.0,5,144,CBS,Air Cooled,Single,Matte Black,2020,Punjab,Ludhiana,,3286,False,Mid-Range (80K-1.5L),0.099,0.094
Bajaj,Pulsar 150,Bajaj Pulsar 150,Sports Bike,Petrol,115700,149,13.94,13.18,52.3,126.0,5,145,CBS,Air Cooled,Single,Orange,2020,Maharashtra,Pune,4.0,5596,False,Mid-Range (80K-1.5L),0.096,0.091
Bajaj,Pulsar 150,Bajaj Pulsar 150,Sports Bike,Petrol,107400,149,13.69,13.21,47.2,127.0,5,142,CBS,Air Cooled,Single,Yellow,2020,Karnataka,Mangaluru,4.7,4269,False,Mid-Range (80K-1.5L),0.096,0.093
Bajaj,Pulsar 150,Bajaj Pulsar 150,Sports Bike,Petrol,109500,149,13.97,13.18,47.0,126.0,5,141,CBS,Air Cooled,Single,Black,2022,Punjab,Amritsar,3.6,7859,False,Mid-Range (80K-1.5L),0.099,0.093
Bajaj,Pulsar 150,Bajaj Pulsar 150,Sports Bike,Petrol,111500,149,14.08,13.5,52.4,126.0,5,141,CBS,Air Cooled,Single,Matte Black,2021,Karnataka,Belagavi,3.5,5140,False,Mid-Range (80K-1.5L),0.1,0.096
Bajaj,Pulsar NS200,Bajaj Pulsar NS200,Sports Bike,Petrol,138800,199,24.52,18.21,37.0,137.0,6,156,Single Channel ABS,Liquid Cooled,Triple Spark,Grey,2021,West Bengal,Asansol,4.6,3437,False,Mid-Range (80K-1.5L),0.157,0.117
Bajaj,Pulsar NS200,Bajaj Pulsar NS200,Sports Bike,Petrol,144400,199,24.61,18.33,33.7,136.0,6,155,Single Channel ABS,Liquid Cooled,Triple Spark,Blue,2023,Delhi,Faridabad,3.7,622,False,Mid-Range (80K-1.5L),0.159,0.118
Bajaj,Pulsar NS200,Bajaj Pulsar NS200,Sports Bike,Petrol,141400,199,24.19,18.55,36.1,137.0,6,158,Single Channel ABS,Liquid Cooled,Triple Spark,Racing Red,2022,Karnataka,Hubballi,4.5,7076,False,Mid-Range (80K-1.5L),0.153,0.117
Bajaj,Pulsar NS200,Bajaj Pulsar NS200,Sports Bike,Petrol,139100,199,23.88,18.45,33.5,137.0,6,157,Single Channel ABS,Liquid Cooled,Triple Spark,Black,2022,Tamil Nadu,Salem,4.0,1179,False,Mid-Range (80K-1.5L),0.152,0.118
Bajaj,Pulsar NS200,Bajaj Pulsar NS200,Sports Bike,Petrol,140500,199,24.38,18.66,34.3,135.0,6,157,Single Channel ABS,Liquid Cooled,Triple Spark,Matte Black,2022,Karnataka,Hubballi,3.5,1330,False,Mid-Range (80K-1.5L),0.155,0.119
Bajaj,Pulsar NS200,Bajaj Pulsar NS200,Sports Bike,Petrol,138200,199,23.82,18.44,35.650000000000006,139.0,6,157,Single Channel ABS,Liquid Cooled,Triple Spark,Silver,2021,Rajasthan,Ajmer,3.6,2915,False,Mid-Range (80K-1.5L),0.152,0.117
Bajaj,Pulsar NS200,Bajaj Pulsar NS200,Sports Bike,Petrol,140900,199,24.21,18.56,31.1,133.0,6,158,Single Channel ABS,Liquid Cooled,Triple Spark,Green,2021,Telangana,Hyderabad,4.8,5984,False,Mid-Range (80K-1.5L),0.153,0.117
Bajaj,Pulsar RS200,Bajaj Pulsar RS200,Sports Bike,Petrol,167900,199,24.44,18.95,35.2,141.0,6,158,Dual Channel ABS,Liquid Cooled,Triple Spark,Black,2023,Punjab,Amritsar,4.1,6286,False,Premium (1.5L-3L),0.155,0.12
Bajaj,Pulsar RS200,Bajaj Pulsar RS200,Sports Bike,Petrol,166900,199,24.69,18.36,35.650000000000006,137.0,6,158,Dual Channel ABS,Liquid Cooled,Triple Spark,Orange,2022,Maharashtra,Nashik,4.2,3020,False,Premium (1.5L-3L),0.156,0.116
Bajaj,Pulsar RS200,Bajaj Pulsar RS200,Sports Bike,Petrol,165700,199,24.86,18.31,37.3,139.0,6,159,Dual Channel ABS,Liquid Cooled,Triple Spark,Silver,2024,Karnataka,Hubballi,4.0,4991,False,Premium (1.5L-3L),0.156,0.115
Bajaj,Pulsar RS200,Bajaj Pulsar RS200,Sports Bike,Petrol,170900,199,24.42,18.84,32.9,143.0,6,158,Dual Channel ABS,Liquid Cooled,Triple Spark,Matte Black,2022,Kerala,Kozhikode,4.1,4200,False,Premium (1.5L-3L),0.155,0.119
Bajaj,Pulsar RS200,Bajaj Pulsar RS200,Sports Bike,Petrol,170500,199,24.65,18.82,31.0,140.0,6,160,Dual Channel ABS,Liquid Cooled,Triple Spark,Green,2024,West Bengal,Kolkata,3.8,7387,False,Premium (1.5L-3L),0.154,0.118
Bajaj,Pulsar RS200,Bajaj Pulsar RS200,Sports Bike,Petrol,179500,199,24.41,18.85,36.2,140.0,6,159,Dual Channel ABS,Liquid Cooled,Triple Spark,Blue,2020,Kerala,Kannur,,1421,False,Premium (1.5L-3L),0.154,0.119
Bajaj,Pulsar RS200,Bajaj Pulsar RS200,Sports Bike,Petrol,177300,199,24.15,18.32,35.6,140.0,6,162,Dual Channel ABS,Liquid Cooled,Triple Spark,Matte Black,2020,Tamil Nadu,Chennai,3.5,3637,False,Premium (1.5L-3L),0.149,0.113
Bajaj,Pulsar RS200,Bajaj Pulsar RS200,Sports Bike,Petrol,176600,199,24.16,18.8,34.5,139.0,6,159,Dual Channel ABS,Liquid Cooled,Triple Spark,Racing Red,2021,Uttar Pradesh,Lucknow,4.1,4619,False,Premium (1.5L-3L),0.152,0.118
Bajaj,Pulsar RS200,Bajaj Pulsar RS200,Sports Bike,Petrol,171900,199,24.65,18.78,35.7,141.0,6,161,Dual Channel ABS,Liquid Cooled,Triple Spark,Yellow,2022,Punjab,Amritsar,4.4,7132,False,Premium (1.5L-3L),0.153,0.117
Bajaj,Pulsar RS200,Bajaj Pulsar RS200,Sports Bike,Petrol,167900,199,24.97,18.9,35.7,142.0,6,161,Dual Channel ABS,Liquid Cooled,Triple Spark,Yellow,2022,Tamil Nadu,Madurai,3.6,7995,False,Premium (1.5L-3L),0.155,0.117
Bajaj,Pulsar RS200,Bajaj Pulsar RS200,Sports Bike,Petrol,169800,199,24.59,18.53,37.7,143.0,6,160,Dual Channel ABS,Liquid Cooled,Triple Spark,Racing Red,2022,Gujarat,Gandhinagar,3.7,4722,False,Premium (1.5L-3L),0.154,0.116
Bajaj,Pulsar N250,Bajaj Pulsar N250,Sports Bike,Petrol,144400,249,24.35,21.07,29.6,141.0,5,162,Single Channel ABS,Oil Cooled,Single,Orange,2023,Delhi,New Delhi,4.4,6147,False,Mid-Range (80K-1.5L),0.15,0.13
Bajaj,Pulsar N250,Bajaj Pulsar N250,Sports Bike,Petrol,142100,249,24.42,21.54,26.7,137.0,5,162,Single Channel ABS,Oil Cooled,Single,Blue,2021,Kerala,Kannur,3.3,7440,False,Mid-Range (80K-1.5L),0.151,0.133
Bajaj,Pulsar N250,Bajaj Pulsar N250,Sports Bike,Petrol,150800,249,24.26,21.86,31.7,140.0,5,161,Single Channel ABS,Oil Cooled,Single,Red,2024,Maharashtra,Pune,5.0,1318,False,Premium (1.5L-3L),0.151,0.136
Bajaj,Pulsar N250,Bajaj Pulsar N250,Sports Bike,Petrol,151300,249,24.56,21.1,30.8,143.0,5,160,Single Channel ABS,Oil Cooled,Single,Grey,2020,Delhi,Gurugram,,757,False,Premium (1.5L-3L),0.154,0.132
Bajaj,Pulsar N250,Bajaj Pulsar N250,Sports Bike,Petrol,153700,249,24.73,21.06,30.9,143.0,5,162,Single Channel ABS,Oil Cooled,Single,White,2020,Karnataka,Mangaluru,5.0,3277,False,Premium (1.5L-3L),0.153,0.13
Bajaj,Pulsar N250,Bajaj Pulsar N250,Sports Bike,Petrol,153200,249,24.11,21.92,29.7,140.0,5,161,Single Channel ABS,Oil Cooled,Single,Matte Black,2024,Telangana,Karimnagar,3.4,2769,False,Premium (1.5L-3L),0.15,0.136
Bajaj,Pulsar N250,Bajaj Pulsar N250,Sports Bike,Petrol,152800,249,24.33,21.13,27.5,137.0,5,162,Single Channel ABS,Oil Cooled,Single,Blue,2020,Uttar Pradesh,Agra,3.8,6014,False,Premium (1.5L-3L),0.15,0.13
Bajaj,Pulsar N250,Bajaj Pulsar N250,Sports Bike,Petrol,151900,249,24.26,21.31,28.4,140.0,5,160,Single Channel ABS,Oil Cooled,Single,White,2024,Kerala,Thiruvananthapuram,4.7,7373,False,Premium (1.5L-3L),0.152,0.133
Tvs,Apache RTR 160,TVS Apache RTR 160,Sports Bike,Petrol,121800,159,16.37,14.48,42.6,125.0,5,150,Single Channel ABS,Air Cooled,Single,Blue,2020,Uttar Pradesh,Agra,3.7,1954,False,Mid-Range (80K-1.5L),0.109,0.097
Tvs,Apache RTR 160,TVS Apache RTR 160,Sports Bike,Petrol,112100,159,16.39,14.41,45.8,126.0,5,148,Single Channel ABS,Air Cooled,Single,Racing Red,2021,West Bengal,Durgapur,3.3,993,False,Mid-Range (80K-1.5L),0.111,0.097
Tvs,Apache RTR 160,TVS Apache RTR 160,Sports Bike,Petrol,118900,159,16.12,14.4,46.3,125.0,5,148,Single Channel ABS,Air Cooled,Single,Orange,2024,West Bengal,Durgapur,3.6,7867,False,Mid-Range (80K-1.5L),0.109,0.097
Tvs,Apache RTR 160,TVS Apache RTR 160,Sports Bike,Petrol,116200,159,16.63,14.93,40.3,124.0,5,150,Single Channel ABS,Air Cooled,Single,Yellow,2021,Punjab,Jalandhar,4.6,5598,False,Mid-Range (80K-1.5L),0.111,0.1
Tvs,Apache RTR 160,TVS Apache RTR 160,Sports Bike,Petrol,119000,159,16.42,14.71,40.9,123.0,5,150,Single Channel ABS,Air Cooled,Single,Black,2020,Maharashtra,Aurangabad,4.7,7421,False,Mid-Range (80K-1.5L),0.109,0.098
Tvs,Apache RTR 160,TVS Apache RTR 160,Sports Bike,Petrol,116400,159,16.43,14.88,43.7,125.0,5,149,Single Channel ABS,Air Cooled,Single,Racing Red,2024,West Bengal,Howrah,,7388,False,Mid-Range (80K-1.5L),0.11,0.1
Tvs,Apache RTR 160,TVS Apache RTR 160,Sports Bike,Petrol,116600,159,16.21,14.29,41.6,121.0,5,146,Single Channel ABS,Air Cooled,Single,Silver,2022,Telangana,Khammam,4.5,3268,False,Mid-Range (80K-1.5L),0.111,0.098
Tvs,Apache RTR 160,TVS Apache RTR 160,Sports Bike,Petrol,116200,159,16.82,14.64,42.2,122.0,5,147,Single Channel ABS,Air Cooled,Single,Yellow,2020,Madhya Pradesh,Bhopal,4.9,590,False,Mid-Range (80K-1.5L),0.114,0.1
Tvs,Apache RTR 200 4V,TVS Apache RTR 200 4V,Sports Bike,Petrol,149700,197,21.12,17.06,35.6,129.0,5,155,Dual Channel ABS,Oil Cooled,Single,Orange,2023,West Bengal,Siliguri,4.0,7538,False,Mid-Range (80K-1.5L),0.136,0.11
Tvs,Apache RTR 200 4V,TVS Apache RTR 200 4V,Sports Bike,Petrol,138700,197,20.93,16.92,30.8,124.0,5,153,Dual Channel ABS,Oil Cooled,Single,White,2024,Gujarat,Ahmedabad,3.9,1068,False,Mid-Range (80K-1.5L),0.137,0.111
Tvs,Apache RTR 200 4V,TVS Apache RTR 200 4V,Sports Bike,Petrol,143000,197,20.43,17.03,32.7,129.0,5,151,Dual Channel ABS,Oil Cooled,Single,Green,2024,Madhya Pradesh,Ujjain,,1906,False,Mid-Range (80K-1.5L),0.135,0.113
Tvs,Apache RTR 200 4V,TVS Apache RTR 200 4V,Sports Bike,Petrol,137400,197,20.28,16.76,35.0,129.0,5,151,Dual Channel ABS,Oil Cooled,Single,Matte Black,2020,West Bengal,Siliguri,3.6,576,False,Mid-Range (80K-1.5L),0.134,0.111
Tvs,Apache RTR 200 4V,TVS Apache RTR 200 4V,Sports Bike,Petrol,140200,197,21.07,16.78,34.3,126.0,5,152,Dual Channel ABS,Oil Cooled,Single,Silver,2021,Telangana,Nizamabad,4.2,6204,False,Mid-Range (80K-1.5L),0.139,0.11
Tvs,Apache RTR 200 4V,TVS Apache RTR 200 4V,Sports Bike,Petrol,147600,197,21.03,16.94,36.9,129.0,5,155,Dual Channel ABS,Oil Cooled,Single,Orange,2024,Madhya Pradesh,Ujjain,4.3,5534,False,Mid-Range (80K-1.5L),0.136,0.109
Tvs,Apache RTR 200 4V,TVS Apache RTR 200 4V,Sports Bike,Petrol,139900,197,20.94,16.88,35.6,128.0,5,154,Dual Channel ABS,Oil Cooled,Single,Red,2024,Delhi,Gurugram,4.9,7231,False,Mid-Range (80K-1.5L),0.136,0.11
Tvs,Apache RTR 200 4V,TVS Apache RTR 200 4V,Sports Bike,Petrol,137600,197,20.33,17.06,36.1,127.0,5,152,Dual Channel ABS,Oil Cooled,Single,Yellow,2022,Gujarat,Rajkot,4.5,3369,False,Mid-Range (80K-1.5L),0.134,0.112
Tvs,Apache RTR 200 4V,TVS Apache RTR 200 4V,Sports Bike,Petrol,148000,197,20.61,17.19,50.8,126.0,5,152,Dual Channel ABS,Oil Cooled,Single,Silver,2020,Delhi,Noida,4.2,7953,False,Mid-Range (80K-1.5L),0.136,0.113
Tvs,Apache RTR 200 4V,TVS Apache RTR 200 4V,Sports Bike,Petrol,141300,197,20.37,16.96,35.5,128.0,5,151,Dual Channel ABS,Oil Cooled,Single,Orange,2020,Maharashtra,Nashik,4.2,6819,False,Mid-Range (80K-1.5L),0.135,0.112
Tvs,Apache RTR 200 4V,TVS Apache RTR 200 4V,Sports Bike,Petrol,148400,197,21.08,17.02,37.5,124.0,5,152,Dual Channel ABS,Oil Cooled,Single,Racing Red,2024,Tamil Nadu,Trichy,3.6,1736,False,Mid-Range (80K-1.5L),0.139,0.112
Tvs,Apache RTR 200 4V,TVS Apache RTR 200 4V,Sports Bike,Petrol,149200,197,20.8,16.91,50.8,128.0,5,153,Dual Channel ABS,Oil Cooled,Single,Racing Red,2023,Madhya Pradesh,Bhopal,4.8,5723,False,Mid-Range (80K-1.5L),0.136,0.111
Tvs,Apache RR 310,TVS Apache RR 310,Sports Bike,Petrol,282600,312,33.83,26.62,30.1,160.0,6,174,Dual Channel ABS,Liquid Cooled,Single,Grey,2022,Punjab,Amritsar,3.8,7256,False,Premium (1.5L-3L),0.194,0.153
Tvs,Apache RR 310,TVS Apache RR 310,Sports Bike,Petrol,293300,312,34.24,26.5,27.7,161.0,6,176,Dual Channel ABS,Liquid Cooled,Single,Green,2020,Gujarat,Vadodara,4.2,1837,False,Premium (1.5L-3L),0.195,0.151
Tvs,Apache RR 310,TVS Apache RR 310,Sports Bike,Petrol,289400,312,34.4,27.16,28.3,162.0,6,174,Dual Channel ABS,Liquid Cooled,Single,Blue,2022,Delhi,Noida,,4692,False,Premium (1.5L-3L),0.198,0.156
Tvs,Apache RR 310,TVS Apache RR 310,Sports Bike,Petrol,280100,312,33.27,27.46,27.4,161.0,6,172,Dual Channel ABS,Liquid Cooled,Single,Silver,2021,Uttar Pradesh,Varanasi,4.5,2910,False,Premium (1.5L-3L),0.193,0.16
Tvs,Apache RR 310,TVS Apache RR 310,Sports Bike,Petrol,285500,312,33.37,27.45,24.7,161.0,6,175,Dual Channel ABS,Liquid Cooled,Single,Red,2023,Maharashtra,Mumbai,3.4,5191,False,Premium (1.5L-3L),0.191,0.157
Tvs,Apache RR 310,TVS Apache RR 310,Sports Bike,Petrol,282500,312,33.92,26.5,27.6,159.0,6,176,Dual Channel ABS,Liquid Cooled,Single,Silver,2023,Kerala,Kannur,3.2,4384,False,Premium (1.5L-3L),0.193,0.151
Tvs,Apache RR 310,TVS Apache RR 310,Sports Bike,Petrol,294500,312,33.28,27.73,27.6,158.0,6,173,Dual Channel ABS,Liquid Cooled,Single,Racing Red,2023,Telangana,Khammam,4.7,7477,False,Premium (1.5L-3L),0.192,0.16
Tvs,Apache RR 310,TVS Apache RR 310,Sports Bike,Petrol,287400,312,33.67,27.25,30.2,158.0,6,174,Dual Channel ABS,Liquid Cooled,Single,Grey,2023,Delhi,Gurugram,3.3,7883,False,Premium (1.5L-3L),0.194,0.157
